p1.cpfCnpj,p2.cpfCnpj,frequency
00958548000220,70097530000185,1
00069233802434,02035769000170,1
08778201000126,70097530000185,1
00007809642413,00005007077402,1
03246587000101,05922811000163,1
11938541000181,03246587000101,1
70100615000256,10831701000126,1
03834750000157,03660203000100,1
09341462000147,08287535000105,1
03325436000149,02450383000125,1
21833081000180,19835542000102,1
00069150176404,07354656000151,1
10779833000156,11089066000116,1
09389295000104,06270646000175,1
03372105000160,04828511000157,1
01884446000199,07358710000137,1
02452559000188,09211443000104,1
00085810908420,19559719000195,1
35570431000178,01989691000160,1
03160525000182,04159635000197,1
00091050677404,10618016000116,1
07354656000151,10331873000130,1
00088548422491,00088440532415,1
11158724000184,09004901000126,1
40787152000109,08719794000150,1
00004191109413,00044320302168,1
00007424803484,00006853331400,1
05765913000112,12270696000155,1
10564673000128,13312369000181,1
08933848000185,05675713000179,1
11896538000142,15807855000104,1
07766436000135,10564673000128,1
02914690000110,10676491000149,1
05449553000140,01183614000119,1
00044320302168,00004191109413,1
03651527000174,13736504000116,1
04159816000113,10914140000129,1
09211871000129,10365996000192,1
10194075000104,08493422000158,1
05593405000285,44734671000151,1
00005371704485,00002839250438,1
40787152000109,55643555000143,1
15541364000156,07413671000123,1
03080161000120,40787152000109,1
09942737000106,08228010000190,1
00056920580497,04233558000178,1
06954256000114,17394356000150,1
01722296000117,05000571000140,1
04203988000147,05790756000103,1
11506846000114,13684250000130,1
05253747000175,02287694000115,1
01823326000181,12734018000104,1
07526979000185,02629120000188,1
05449553000140,00879316000103,1
11991494000130,07272309000180,1
48240709000190,04187384000154,1
00005751893476,00003974786406,1
05080790000186,05548063000109,1
00005568213437,00002106780460,1
08816067000100,01356570000181,1
01274126000117,19125796000137,1
20884020000180,02753224000108,1
09382946000134,06824439000204,1
03186531000109,19549100000108,1
00005938126460,00076845435472,1
02323033000106,00002715443412,1
07880044000100,40787152000109,1
38046843000100,03142410000165,1
05008240000156,04027894000326,1
17312837000179,01022531000148,1
00076845435472,00006853331400,1
08750590000181,09230308000106,1
00518251000162,18539154000111,1
00016739999805,08626377000162,1
02445490000165,10197914000148,1
02974662000198,09499826000111,1
95433397000111,05000571000140,1
67729178000491,05439635000456,1
11336916000133,00069150176404,1
16826043000160,55979736000145,1
03080161000120,07384632000145,1
00089335783404,00007215939413,1
07354656000151,09339057000194,1
17425318000117,17375638000100,1
06001743000162,03833073000152,1
05150338000143,78451614000187,1
16750167000100,07527821000120,1
03694811000128,07096699000184,1
10857845000151,07130287000113,1
05593405000285,42799163000126,1
04654716000163,14563405000142,1
17512503000149,03365134000102,1
00005938126460,00022741681805,1
04654716000163,04358556000105,1
00879316000103,08987320000199,1
41116302000107,61585824000165,1
02019761000110,00930087000104,1
61100244000130,00005600931441,1
60665981000622,01571702000198,1
16682179000144,08778201000126,1
00051892480468,00097765961420,1
02520829000140,75014167000100,1
00004704943445,00000763185833,1
67729178000491,15541364000156,1
40953788000175,02368789000163,1
00431864000168,14455837000130,1
00008250785479,00004531903404,1
12806121000104,00676136000116,1
24502049000100,10445253000122,1
11715833000155,09632333000108,1
00004855710482,02737867000150,1
05150338000143,32734295000116,1
08540403000135,05102533000106,1
08766483000141,18024639000172,1
08983789000150,59650556000176,1
06948769000112,01274126000117,1
00075248468434,00011185191402,1
09578438000126,03086586000147,1
41222738000180,11481173000195,1
00005729574401,00007554530429,1
00004133903498,00009269120465,1
06234797001220,09053134000226,1
07678950000119,05623324000108,1
05896491000114,35425172000191,1
08321484000182,05922811000163,1
14935042000129,11843597000152,1
13441051000109,03426484000123,1
02927946000123,09183224000150,1
07272309000180,01260848000112,1
08933848000185,07936090000176,1
09232389000175,24073694000155,1
03365134000102,10655938000101,1
03935826000130,09127069000155,1
10365996000192,07543314000180,1
02419399000175,05406827000113,1
08404752000120,09039574000148,1
19447850000160,12845031000122,1
35423169000139,06788308000120,1
61068755000112,07239327000160,1
11054242000184,16826043000160,1
75014167000100,02520829000140,1
09088233000162,10207650000166,1
00837722000103,07206389000175,1
11506179000170,05364404000188,1
00018608374846,05570421000171,1
00004765560406,00006313074432,1
49351786001071,04980517000145,1
70100615000256,00448994000294,1
00593476000183,00835644000108,1
04073820000164,17088559000118,1
34274233000102,07986492000185,1
04453838000191,05891441000144,1
11030605000141,17318988000134,1
09073628000191,00003466136474,1
00010334867444,00007554530429,1
54178983000180,10757876000130,1
07354656000151,00016003594420,1
18038326000173,19462945000153,1
41116302000107,07841319000199,1
03372418000207,08706350000180,1
12882932000194,09531524000183,1
17312837000179,02304035000140,1
13171283000186,03952368000148,1
15309705000162,09033742000198,1
05765913000112,09323098000192,1
00123165000150,00642923000147,1
07239645000120,00622097000174,1
58295213001816,61100244000130,1
09216649000119,00622097000174,1
07534034000105,40869463000109,1
10427951000103,41205907000174,1
32734295000116,08819724000173,1
16869154000154,10744571000194,1
08963977000116,04604635000159,1
00003873851423,24175938000100,1
02483940000104,07354656000151,1
11475796000155,08778201000126,1
00123165000150,02974662000198,1
08846230000188,01091310000121,1
05992126000103,07807909000103,1
10992146000114,12445658000196,1
19447850000160,00821449000110,1
05675868000105,24116337000127,1
00088837807449,03313938000150,1
33255787000191,49324221000880,1
05469007000170,14920521000171,1
07485559000106,00017701961453,1
47193115000103,63478895000194,1
02956500000127,19253218000186,1
21262327000101,08321484000182,1
07227808000155,07290015000180,1
00002204496430,00004851093446,1
00079836321420,00006774460470,1
09352634000269,00034789500829,1
19618824000158,19578769000110,1
05138559000104,00050918672449,1
04309909000187,33000118000179,1
07272309000180,05699871000673,1
02281006000100,09053134000145,1
42799163000126,06948769000112,1
01571702000198,03968926000163,1
08202415000150,17754733000114,1
40941973000140,06229829000147,1
02956500000127,07275584000157,1
00068985789449,41116518000172,1
03054266000105,07678950000119,1
12711139000122,02934130000127,1
05782733000149,04372020000144,1
00002250249423,00097765961420,1
00002408297435,00008250785479,1
00011749024500,04502287000109,1
24395873000109,04433259000187,1
09531524000183,07880044000100,1
14466615000112,11799099000150,1
10648787000156,24506743000104,1
11054242000184,07936090000176,1
03086586000147,09248402000184,1
02483928000108,09122605000120,1
14013989000182,12258361000111,1
60383338000100,32773418000128,1
00231008000169,07130287000113,1
10291098000137,41116138000138,1
02301135000112,11089066000116,1
08778201000126,07484373000124,1
00010218422490,00004539092480,1
08811226001903,04438212000106,1
00053336143853,14107055000100,1
17312825000144,19894881000160,1
00092742017453,06127992000107,1
00004064231481,00008880718410,1
10758902000145,14257314000189,1
33348467000186,37844479000152,1
00087234114491,00008694395452,1
00092932142453,00004904578430,1
07272309000180,09132952000133,1
00000849871468,08561086000133,1
40952277000139,12445658000196,1
17227485000153,12734018000104,1
14466615000112,06198597000107,1
17224268000100,19835542000102,1
00022741681805,00005938126460,1
16826043000160,03952368000148,1
08716557000135,70100615000256,1
10857845000151,05537995000148,1
02977362000162,10719048000108,1
09151328000183,41218447000119,1
70184403000113,07201297000100,1
17892706000108,04828511000157,1
05765913000112,62517297000114,1
03538267000125,70110143000131,1
05888881000142,21262327000101,1
09685217000157,07275584000157,1
14628421000176,09623522000114,1
12710916000114,10483375000103,1
88611835000803,12711139000122,1
09141536000100,08726111000191,1
17318988000134,14515360000130,1
81229858000124,10365996000192,1
10761617000183,09215807000116,1
09007162000126,03080161000120,1
14628421000176,12793250000105,1
07880044000100,06224321000156,1
15032688000169,10365996000192,1
58430828000160,56851199000116,1
17318988000134,05914539000170,1
19578769000110,19623838000160,1
05445711000193,20390401000102,1
10761617000183,13416446000143,1
01615529000182,08327231000116,1
07358710000137,12466706000122,1
24222762000109,18344018000176,1
13838741000198,08370039000102,1
06243407000126,12040718000190,1
09088233000162,08868815000107,1
00010218422490,00037391925420,1
11791908000187,12466706000122,1
01274126000117,01884446000199,1
09329259000155,07160019000144,1
40869463000109,74315607000105,1
00008223456419,00008284060493,1
07897039000100,05797987000130,1
07389284000107,08983789000150,1
05449553000140,08834583000168,1
04591114000104,02485475000221,1
07841319000199,05896491000114,1
00958548000220,75014167000100,1
41116138000138,16417591000137,1
17525366000187,05514737000146,1
07384632000145,12698017000143,1
00001922435430,03820742000151,1
06154980000163,08332022000160,1
58430828000160,05932624000160,1
00821449000110,05165578000111,1
19125796000137,04099366000110,1
07190090000170,03160525000182,1
11059188000160,08327231000116,1
08561086000133,04826424000160,1
10831701000126,05782733000149,1
00006421529429,00039653668404,1
02977362000162,01735362000193,1
02223342000104,12305387000173,1
13416446000143,02199904000113,1
12040718000190,17017519000185,1
00052045099849,24116337000127,1
04410021000136,04023803000112,1
81887838000655,19570720000382,1
07675038000103,05080834000178,1
00007424803484,00009476481439,1
09329259000155,06628333000146,1
06267222000151,40968588000196,1
00821449000110,19447850000160,1
03230915000181,07190090000170,1
01399945000190,02357604000115,1
02718068000136,18797518000163,1
00000185337449,05449553000140,1
05024954000158,00676136000116,1
00002408297435,09073628000191,1
70120662000180,05765913000112,1
07142077000145,13750643000102,1
00037391925420,00009180173438,1
10589150000136,08826596000195,1
12040718000190,09339057000194,1
19070369000107,07833708000172,1
00007713456406,00009180173438,1
06117800000173,65028656000168,1
05150338000143,10779833000156,1
13577092000119,40953788000175,1
00085309508449,00027669092491,1
15425527000135,17496653000106,1
35534205000131,67729178000491,1
02718049000100,00324614000129,1
00007424803484,00076845435472,1
08667594000109,41224791000110,1
00006798987435,00005371704485,1
95433397000111,05975147000110,1
12882932000194,81887838000140,1
35423169000139,40869463000109,1
08602732000163,03242250000126,1
05218264000130,17525366000187,1
03444329000130,07624453000138,1
09623522000114,14642522000100,1
01518579000141,17892706000108,1
07526979000185,04159635000197,1
08370039000102,08591679000142,1
81887838000140,04922653000189,1
00062225588449,00008301040467,1
15807855000104,10287853000100,1
18658386000199,40953788000175,1
17686899000140,02213325000269,1
73856593000166,08076127000104,1
05896491000114,42799163000126,1
07190090000170,01066270000168,1
17020542000129,04654716000163,1
02452559000188,16491941000105,1
05623324000108,08841421000157,1
40787152000109,70939574000105,1
02934130000127,02898097000127,1
06207441000145,06224321000156,1
08868815000107,21069826000187,1
08060934000120,08321484000182,1
00007713456406,00006023624405,1
07338040000197,04099366000110,1
12842064000119,01618116000151,1
17171401000107,16750167000100,1
24144040000175,07400977000145,1
00324614000129,09499826000111,1
08878428000143,00010420768475,1
02483940000104,09183224000150,1
03601910000118,00448994000294,1
05956054000149,07220883000194,1
00002092488406,05905065000108,1
02355633000148,00940612000164,1
16631121000171,09047935000106,1
10291098000137,05218264000130,1
17178114000129,13637564000181,1
12923249000158,02452559000188,1
00608048000187,35423169000139,1
11405384000149,66783630000279,1
00007424803484,00079884733449,1
00004539092480,00002839250438,1
04826424000160,01558483000107,1
00003466136474,00011749024500,1
05454311000144,00020353766453,1
19447850000160,07694009000270,1
00008250785479,00010206637403,1
40787152000109,05000571000140,1
10866320000182,04829970000155,1
09145268000196,08868815000107,1
19407083000166,01524627000104,1
10213388000162,08649539000188,1
00003997200491,07354656000151,1
04170764000186,05896491000114,1
04187384000154,32150633000172,1
13312369000181,01961103000180,1
02577214000150,04654716000163,1
14958510000180,00006774460470,1
01066270000168,00879316000103,1
05110330000153,07841319000199,1
09329259000155,03776916000126,1
09215807000116,10761617000183,1
00002368148426,07197088000122,1
41116302000107,61100244000130,1
41222829000116,10857845000151,1
00091056420430,00097765961420,1
11112852000197,10704479000109,1
13167781000155,00033911584415,1
10365996000192,19894768000184,1
00071471448487,04372020000144,1
08183359000153,05350766000110,1
